51.381197540723129,-2.3588688166837657
51.381174582133596,-2.3592617279015511
51.381402546039347,-2.3593787877304031
51.381247524139397,-2.3603306835651376
51.381531198936344,-2.3604511267884547
51.382292390364498,-2.3605824111396876
51.382598034758118,-2.3606878000609024
51.382578753957375,-2.3607791234710902
51.382996932970968,-2.3609590867842889
51.3830720422757,-2.3609176761815345
51.383102978877069,-2.3610238946932358
51.383265847134275,-2.361209854570411
51.383355160765262,-2.3612712984313453
51.383243469819291,-2.3621170853487476
51.383297374155553,-2.3621318806777762
51.3831874303335,-2.3627920098087021
51.383178305289356,-2.36283504612789
51.383151286370961,-2.3628492017896074
51.38320478974245,-2.3629933204415301
51.383249747054286,-2.3629936764102117
51.383848116040106,-2.3632170927389033
51.384623835633001,-2.36352187545616
51.385647567325975,-2.36394673195396
51.385646763023487,-2.3642053906745635
51.385718068717452,-2.3644071414867418
51.385888414325223,-2.3645665696011657
51.386050305286361,-2.3645534867106979
51.386440018014952,-2.366803483481299
51.386264386203493,-2.3668471209298141
51.385952453392981,-2.366981328613492
51.385912731553049,-2.3669811040232949
51.386133830760677,-2.3704713222926945
51.385815426859367,-2.3706302716671823
51.385887135089661,-2.3715892826953615
51.385838391507363,-2.3718950478093128
51.385828669555224,-2.37212489443385
51.385837295583599,-2.3722399272272128
51.385863904396821,-2.372355106133222
51.385953041748259,-2.3726001266769723
51.385970109714769,-2.3728876731677744
51.386086495025125,-2.37304669456107
51.386167280695261,-2.3730904633346355
51.386293160960783,-2.3730914878571658
51.386419407483395,-2.3729775511371094
51.386518771071536,-2.3728346540066818
51.386952737597753,-2.3720909074805325
51.387088202833468,-2.3719051875
51.387430790371425,-2.3716205501282426
51.387538915763869,-2.3715495723263627
51.38772791854089,-2.3714936205721031
51.3879616505588,-2.3715098858739339
51.388069319910251,-2.3715826137524565
51.388176852362733,-2.3716984541005082
51.388401957804419,-2.3715996814647577
51.388400671958031,-2.3715614423470237
51.388496993133181,-2.3715451228779716
51.388620553734818,-2.3715687433025945
51.388849403542736,-2.371679814510816
51.389355118963273,-2.3720393284472605
51.389717285587771,-2.3723493826550421
51.390365299369122,-2.3729884418632237
51.390502143540907,-2.3731453904329443
51.391722924320653,-2.3746701052388941
51.391756903681028,-2.3747316948286752
51.391718714219884,-2.3747884545474944
